,keyword,score
1919,문구,7.127823e-11
1920,촉매제,7.123007e-11
1921,구글,7.122022e-11
1922,하향식,7.122003e-11
1923,분담,7.116185e-11
1924,보호구역,7.1152244e-11
1925,인적,7.1114045e-11
1926,안내,7.10892e-11
1927,집계,7.108768e-11
1928,약화,7.1051144e-11
1929,면제,7.102982e-11
1930,부작용,0.0
1931,양질,0.0
1932,아산화질소,0.0
1933,상쇄,0.0
1934,향식,0.0
1935,한계,0.0
1936,본관,0.0
1937,메탄,0.0
1938,텅스텐,0.0
1939,권순원,0.0
1940,사이클링,0.0
1941,유의미,0.0
1942,조항,0.0
1943,의논,0.0
1944,시그널,0.0
1945,의원,0.0
1946,탈륨,0.0
1947,레딧,0.0
1948,풍요,0.0
1949,코트,0.0
1950,타인,0.0
1951,밀레니엄,0.0
1952,주석,0.0
1953,코발트,0.0
